Ticker,Company Name,Industry,Sector,Year, Market Cap , Tangible Book Value , Goodwill , Other Intangible Assets ,Multiplier,Data Value ,Data Value as % of Market Cap
SRE,Sempra,Utilities - Diversified,Utilities,2021,38758125728,25447000000,1602000000,370000000,0.1625,2483507931,0.0641
SRE,Sempra,Utilities - Diversified,Utilities,2020,35809153531,,,,0.1625,5818987449,0.1625
NOW,"ServiceNow, Inc.",Software - Application,Technology,2024,2.22E+11,8127000000,1273000000,209000000,0.1625,34915389215,0.1576
NOW,"ServiceNow, Inc.",Software - Application,Technology,2023,1.43E+11,6173000000,1231000000,224000000,0.1625,22474982739,0.1571
NOW,"ServiceNow, Inc.",Software - Application,Technology,2022,79640662532,3976000000,824000000,232000000,0.1625,12467107661,0.1565
NOW,"ServiceNow, Inc.",Software - Application,Technology,2021,1.33E+11,2631000000,777000000,287000000,0.1625,21361849599,0.1606
NOW,"ServiceNow, Inc.",Software - Application,Technology,2020,1.12E+11,,,,0.1625,18215602340,0.1625
SHW,The Sherwin-Williams Company,Specialty Chemicals,Basic Materials,2024,85208971430,-7062100000,7580100000,3533200000,0.1625,16799960357,0.1972
SHW,The Sherwin-Williams Company,Specialty Chemicals,Basic Materials,2023,76373975988,-7790700000,7626000000,3880500000,0.1625,15546566098,0.2036
SHW,The Sherwin-Williams Company,Specialty Chemicals,Basic Materials,2022,59105859325,-8483100000,7583200000,4002000000,0.1625,12865800890,0.2177
SHW,The Sherwin-Williams Company,Specialty Chemicals,Basic Materials,2021,84480008989,-8698900000,7134600000,4001500000,0.1625,16951188961,0.2007
SHW,The Sherwin-Williams Company,Specialty Chemicals,Basic Materials,2020,58855766986,,,,0.1625,9564062135,0.1625
SPG,"Simon Property Group, Inc.",REIT - Retail,Real Estate,2024,55778253721,3576608000,20098000,2746000,0.1625,8486479580,0.1521
SPG,"Simon Property Group, Inc.",REIT - Retail,Real Estate,2023,43688643439,3658787000,20098000,8713000,0.1625,6509533459,0.149
SPG,"Simon Property Group, Inc.",REIT - Retail,Real Estate,2022,33917573943,3786021000,20098000,17772000,0.1625,4902531228,0.1445
SPG,"Simon Property Group, Inc.",REIT - Retail,Real Estate,2021,43310090793,4367447000,20098000,13180000,0.1625,6333587291,0.1462
SPG,"Simon Property Group, Inc.",REIT - Retail,Real Estate,2020,21846535154,,,,0.1625,3550061963,0.1625
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Technology,2024,15410399997,3259500000,2176700000,900500000,0.1625,2474566250,0.1606
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Technology,2023,14955978982,2683900000,2176700000,1222100000,0.1625,2546517835,0.1703
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Technology,2022,13557388898,1847600000,2176700000,1444700000,0.1625,2491318196,0.1838
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Technology,2021,24330593840,1421800000,2176700000,1698600000,0.1625,4352415249,0.1789
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Technology,2020,21064525177,,,,0.1625,3422985341,0.1625
SJM,The J. M. Smucker Company,Packaged Foods,Consumer Defensive,2024,11670786179,-7211400000,7649900000,7255400000,0.1625,5490466504,0.4704
SJM,The J. M. Smucker Company,Packaged Foods,Consumer Defensive,2023,15445073265,-2355400000,5216900000,4429300000,0.1625,4460084406,0.2888
SJM,The J. M. Smucker Company,Packaged Foods,Consumer Defensive,2022,13377181148,-3527900000,6015800000,5652200000,0.1625,4643125687,0.3471
SJM,The J. M. Smucker Company,Packaged Foods,Consumer Defensive,2021,12290755000,2083600000,6023600000,17600000,0.1625,2640357687,0.2148
SJM,The J. M. Smucker Company,Packaged Foods,Consumer Defensive,2020,10580942479,,,,0.1625,1719403153,0.1625
SW,Smurfit Westrock Plc,Packaging & Containers,Consumer Cyclical,2024,28002272241,9448000000,6822000000,1117000000,0.1625,4305156739,0.1537
SW,Smurfit Westrock Plc,Packaging & Containers,Consumer Cyclical,2023,,3114000000,2842000000,218000000,0.1625,-8775000,#DIV/0!
SW,Smurfit Westrock Plc,Packaging & Containers,Consumer Cyclical,2022,,2537292625,2632736008,232710270.4,0.1625,53324968.63,#DIV/0!
SW,Smurfit Westrock Plc,Packaging & Containers,Consumer Cyclical,2021,,1890808632,2843006273,238898575.7,0.1625,193553135.1,#DIV/0!
SW,Smurfit Westrock Plc,Packaging & Containers,Consumer Cyclical,2020,,,,,0.1625, -   ,#DIV/0!
SNA,Snap-on Incorporated,Tools & Accessories,Industrials,2024,17715880414,4092600000,1056800000,267600000,0.1625,2428998067,0.1371
SNA,Snap-on Incorporated,Tools & Accessories,Industrials,2023,14584479298,3727100000,1097400000,268900000,0.1625,1986347886,0.1362
SNA,Snap-on Incorporated,Tools & Accessories,Industrials,2022,11342962052,3182600000,1045300000,275600000,0.1625,1540705084,0.1358
SNA,Snap-on Incorporated,Tools & Accessories,Industrials,2021,10402812259,2785600000,1116500000,301700000,0.1625,1468254492,0.1411
SNA,Snap-on Incorporated,Tools & Accessories,Industrials,2020,7980757379,,,,0.1625,1296873074,0.1625
SOLV,Solventum Corporation,Medical Instruments & Supplies,Healthcare,2024,11500086733,-5962000000,6377000000,2544000000,0.1625,4287251594,0.3728
SOLV,Solventum Corporation,Medical Instruments & Supplies,Healthcare,2023,,2229000000,6535000000,2902000000,0.1625,1171300000,#DIV/0!
SOLV,Solventum Corporation,Medical Instruments & Supplies,Healthcare,2022,,2056000000,6434000000,3252000000,0.1625,1239875000,#DIV/0!
SOLV,Solventum Corporation,Medical Instruments & Supplies,Healthcare,2021,,1732000000,6666000000,3661000000,0.1625,1396687500,#DIV/0!
SO,The Southern Company,Utilities - Regulated Electric,Utilities,2024,89737411462,31181000000,5161000000,332000000,0.1625,10408029363,0.116
SO,The Southern Company,Utilities - Regulated Electric,Utilities,2023,74018330472,29696000000,5161000000,368000000,0.1625,8100841202,0.1094
SO,The Southern Company,Utilities - Regulated Electric,Utilities,2022,72543913342,28965000000,5161000000,406000000,0.1625,7986210918,0.1101
SO,The Southern Company,Utilities - Regulated Electric,Utilities,2021,65925282375,26842000000,5280000000,445000000,0.1625,7281345886,0.1104
SO,The Southern Company,Utilities - Regulated Electric,Utilities,2020,56088133832,,,,0.1625,9114321748,0.1625
LUV,Southwest Airlines Co.,Airlines,Industrials,2024,19873576507,9080000000,970000000,300000000,0.1625,1960331182,0.0986
LUV,Southwest Airlines Co.,Airlines,Industrials,2023,16479789617,9249000000,970000000,296000000,0.1625,1380728313,0.0838
LUV,Southwest Airlines Co.,Airlines,Industrials,2022,18614879348,9421000000,970000000,296000000,0.1625,1699730394,0.0913
LUV,Southwest Airlines Co.,Airlines,Industrials,2021,24039839587,9149000000,970000000,295000000,0.1625,2625323933,0.1092
LUV,Southwest Airlines Co.,Airlines,Industrials,2020,25802798882,,,,0.1625,4192954818,0.1625
SWK,"Stanley Black & Decker, Inc.",Tools & Accessories,Industrials,2024,12299854923,-2916500000,7905500000,3730900000,0.1625,4363572675,0.3548
SWK,"Stanley Black & Decker, Inc.",Tools & Accessories,Industrials,2023,14374539273,-2889400000,7995900000,3949600000,0.1625,4746533882,0.3302
SWK,"Stanley Black & Decker, Inc.",Tools & Accessories,Industrials,2022,10727591828,-3263300000,8502700000,4474800000,0.1625,4382363672,0.4085
SWK,"Stanley Black & Decker, Inc.",Tools & Accessories,Industrials,2021,25838508227,-1693600000,8590700000,4695300000,0.1625,6632942587,0.2567
SWK,"Stanley Black & Decker, Inc.",Tools & Accessories,Industrials,2020,23897214343,,,,0.1625,3883297331,0.1625
SBUX,Starbucks Corporation,Restaurants,Consumer Cyclical,2024,1.09E+11,-10858200000,3315700000,100900000,0.1625,19973233672,0.1839
SBUX,Starbucks Corporation,Restaurants,Consumer Cyclical,2023,99927059013,-11326600000,3218300000,120500000,0.1625,18621274590,0.1863
SBUX,Starbucks Corporation,Restaurants,Consumer Cyclical,2022,92088200543,-12138100000,3283500000,155900000,0.1625,17495676338,0.19
SBUX,Starbucks Corporation,Restaurants,Consumer Cyclical,2021,1.18E+11,-9341700000,3677300000,349900000,0.1625,21269405674,0.181
SBUX,Starbucks Corporation,Restaurants,Consumer Cyclical,2020,88427227862,,,,0.1625,14369424528,0.1625
STT,State Street Corporation,Asset Management,Financial Services,2024,28228360867,16546000000,7691000000,1089000000,0.1625,3325133641,0.1178
STT,State Street Corporation,Asset Management,Financial Services,2023,21569776957,14868000000,7611000000,1320000000,0.1625,2540326255,0.1178
STT,State Street Corporation,Asset Management,Financial Services,2022,20865445071,16152000000,7495000000,1544000000,0.1625,2234772324,0.1071
STT,State Street Corporation,Asset Management,Financial Services,2021,24426698831,17926000000,7621000000,1816000000,0.1625,2589876060,0.106
STT,State Street Corporation,Asset Management,Financial Services,2020,18243240175,,,,0.1625,2964526528,0.1625
STLD,"Steel Dynamics, Inc.",Steel,Basic Materials,2024,17098468119,8240541000,477471000,227234000,0.1625,1553927719,0.0909
STLD,"Steel Dynamics, Inc.",Steel,Basic Materials,2023,17578773128,8104297000,477471000,257759000,0.1625,1659077246,0.0944
STLD,"Steel Dynamics, Inc.",Steel,Basic Materials,2022,14355865433,7326231000,502067000,267507000,0.1625,1267371370,0.0883
STLD,"Steel Dynamics, Inc.",Steel,Basic Materials,2021,8901580747,5570991000,453835000,295345000,0.1625,662962583.9,0.0745
STLD,"Steel Dynamics, Inc.",Steel,Basic Materials,2020,5109854905,,,,0.1625,830351422.1,0.1625
STE,STERIS plc,Medical Devices,Healthcare,2024,21446692729,125352000,4070712000,2119282000,0.1625,4470591893,0.2085
STE,STERIS plc,Medical Devices,Healthcare,2023,18234320208,131254000,3879219000,2076699000,0.1625,3909584934,0.2144
STE,STERIS plc,Medical Devices,Healthcare,2022,23486530465,-1188243000,4404343000,3328537000,0.1625,5266243688,0.2242
STE,STERIS plc,Medical Devices,Healthcare,2021,18239498533,-32987000,3026049000,898406000,0.1625,3607002837,0.1978
STE,STERIS plc,Medical Devices,Healthcare,2020,12838847452,,,,0.1625,2086312711,0.1625
SYK,Stryker Corporation,Medical Devices,Healthcare,2024,1.38E+11,384000000,15855000000,4395000000,0.1625,25727930493,0.1858
SYK,Stryker Corporation,Medical Devices,Healthcare,2023,1.13E+11,-1243000000,15243000000,4593000000,0.1625,21715802348,0.1929
SYK,Stryker Corporation,Medical Devices,Healthcare,2022,91841811196,-3149000000,14880000000,4885000000,0.1625,18647819319,0.203
SYK,Stryker Corporation,Medical Devices,Healthcare,2021,1.00E+11,-2881000000,12918000000,4840000000,0.1625,19604962367,0.196
SYK,Stryker Corporation,Medical Devices,Healthcare,2020,88115443116,,,,0.1625,14318759506,0.1625
SMCI,"Super Micro Computer, Inc.",Computer Hardware,Technology,2024,49856475305,5417370000,,,0.1625,7221354612,0.1448
SMCI,"Super Micro Computer, Inc.",Computer Hardware,Technology,2023,13976379181,1972170000,,,0.1625,1950683992,0.1396
SMCI,"Super Micro Computer, Inc.",Computer Hardware,Technology,2022,2441343521,1425747000,,,0.1625,165034434.7,0.0676
SMCI,"Super Micro Computer, Inc.",Computer Hardware,Technology,2021,2106659794,1096398000,,,0.1625,164167541.6,0.0779
SMCI,"Super Micro Computer, Inc.",Computer Hardware,Technology,2020,1693399154,,,,0.1625,275177362.5,0.1625
SYF,Synchrony Financial,Credit Services,Financial Services,2024,25487688869,14452000000,1274000000,854000000,0.45,5923659991,0.2324
SYF,Synchrony Financial,Credit Services,Financial Services,2023,14398235545,12070000000,1018000000,815000000,0.45,1872555995,0.1301
SYF,Synchrony Financial,Credit Services,Financial Services,2022,12000865077,11026000000,1105000000,742000000,0.45,1269839285,0.1058
SYF,Synchrony Financial,Credit Services,Financial Services,2021,16749692365,12487000000,1105000000,63000000,0.45,2443811564,0.1459
SYF,Synchrony Financial,Credit Services,Financial Services,2020,12026658955,,,,0.45,5411996530,0.45
SNPS,"Synopsys, Inc.",Software - Infrastructure,Technology,2024,80359622492,5379192000,3448850000,195164000,0.1625,12776472230,0.159
SNPS,"Synopsys, Inc.",Software - Infrastructure,Technology,2023,72514130153,2598659000,3346065000,239577000,0.1625,11943930887,0.1647
SNPS,"Synopsys, Inc.",Software - Infrastructure,Technology,2022,44423292611,1330510000,3842234000,386446000,0.1625,7689737674,0.1731
SNPS,"Synopsys, Inc.",Software - Infrastructure,Technology,2021,51126649176,1444026000,3575785000,279132000,0.1625,8699850279,0.1702
SNPS,"Synopsys, Inc.",Software - Infrastructure,Technology,2020,34122895009,,,,0.1625,5544970439,0.1625
SYY,Sysco Corporation,Food Distribution,Consumer Defensive,2024,34302766240,-4450000000,5153000000,1188000000,0.1625,7327737014,0.2136
SYY,Sysco Corporation,Food Distribution,Consumer Defensive,2023,34284806200,-3463000000,4646000000,859000000,0.1625,7028581007,0.205
SYY,Sysco Corporation,Food Distribution,Consumer Defensive,2022,38963399427,-4080790000,4542315000,952683000,0.1625,7887617957,0.2024
SYY,Sysco Corporation,Food Distribution,Consumer Defensive,2021,34127709661,-3102728000,3944139000,746073000,0.1625,6812105570,0.1996
SYY,Sysco Corporation,Food Distribution,Consumer Defensive,2020,23416912177,,,,0.1625,3805248229,0.1625
TMUS,"T-Mobile US, Inc.",Telecom Services,Communication Services,2024,2.52E+11,-41329000000,13005000000,90065000000,0.1625,64353486891,0.2558
TMUS,"T-Mobile US, Inc.",Telecom Services,Communication Services,2023,1.79E+11,-34610000000,12234000000,87091000000,0.1625,50929515507,0.2838
TMUS,"T-Mobile US, Inc.",Telecom Services,Communication Services,2022,1.56E+11,-29650000000,12234000000,87072000000,0.1625,46306875841,0.2968
TMUS,"T-Mobile US, Inc.",Telecom Services,Communication Services,2021,1.30E+11,-28237000000,12188000000,85151000000,0.1625,41539578105,0.3194
TMUS,"T-Mobile US, Inc.",Telecom Services,Communication Services,2020,1.49E+11,,,,0.1625,24192462308,0.1625
TROW,"T. Rowe Price Group, Inc.",Asset Management,Financial Services,2024,25143804688,8439200000,2642800000,368100000,0.1625,3203769512,0.1274
TROW,"T. Rowe Price Group, Inc.",Asset Management,Financial Services,2023,22613717435,7141100000,2642800000,507300000,0.1625,3026191583,0.1338
TROW,"T. Rowe Price Group, Inc.",Asset Management,Financial Services,2022,22044196674,6414300000,2642800000,629800000,0.1625,3071655710,0.1393
TROW,"T. Rowe Price Group, Inc.",Asset Management,Financial Services,2021,37974002583,6647100000,2693200000,913400000,0.1625,5676694170,0.1495
TROW,"T. Rowe Price Group, Inc.",Asset Management,Financial Services,2020,27622010074,,,,0.1625,4488576637,0.1625
TTWO,"Take-Two Interactive Software, Inc.",Electronic Gaming & Multimedia,Communication Services,2024,26297147619,1160800000,4426400000,80700000,0.1625,4817060238,0.1832
TTWO,"Take-Two Interactive Software, Inc.",Electronic Gaming & Multimedia,Communication Services,2023,20811904192,-3250000000,6767100000,5525400000,0.1625,5907590681,0.2839
TTWO,"Take-Two Interactive Software, Inc.",Electronic Gaming & Multimedia,Communication Services,2022,27391591113,2787300000,674600000,347800000,0.1625,4164337306,0.152
TTWO,"Take-Two Interactive Software, Inc.",Electronic Gaming & Multimedia,Communication Services,2021,31222847458,2719409000,535306000,77177000,0.1625,4731337237,0.1515
TTWO,"Take-Two Interactive Software, Inc.",Electronic Gaming & Multimedia,Communication Services,2020,20634903810,,,,0.1625,3353171869,0.1625
TPR,"Tapestry, Inc.",Luxury Goods,Consumer Cyclical,2024,8440559837,1543300000,1204100000,149500000,0.1625,1340764724,0.1588
TPR,"Tapestry, Inc.",Luxury Goods,Consumer Cyclical,2023,8425318560,917700000,1227500000,132600000,0.1625,1441004266,0.171
TPR,"Tapestry, Inc.",Luxury Goods,Consumer Cyclical,2022,5974577556,918900000,1241500000,125100000,0.1625,1043620103,0.1747
TPR,"Tapestry, Inc.",Luxury Goods,Consumer Cyclical,2021,7920707896,1885900000,1297300000,76100000,0.1625,1203833783,0.152
TPR,"Tapestry, Inc.",Luxury Goods,Consumer Cyclical,2020,2397672718,,,,0.1625,389621816.7,0.1625
TRGP,Targa Resources Corp.,Oil & Gas Midstream,Energy,2024,39142941141,4418200000,,,0.1625,5642770435,0.1442
TRGP,Targa Resources Corp.,Oil & Gas Midstream,Energy,2023,18465235341,4610000000,,,0.1625,2251475743,0.1219
TRGP,Targa Resources Corp.,Oil & Gas Midstream,Energy,2022,15036031975,4982200000,,,0.1625,1633747696,0.1087
TRGP,Targa Resources Corp.,Oil & Gas Midstream,Energy,2021,10687729406,5178700000,,,0.1625,895217278.5,0.0838
TRGP,Targa Resources Corp.,Oil & Gas Midstream,Energy,2020,5250376757,,,,0.1625,853186223,0.1625
TGT,Target Corporation,Discount Stores,Consumer Defensive,2025,62709568859,,631000000,,0.1625,10292842440,0.1641
TGT,Target Corporation,Discount Stores,Consumer Defensive,2024,62410679535,,631000000,,0.1625,10244272924,0.1641
TGT,Target Corporation,Discount Stores,Consumer Defensive,2023,73531472103,,,,0.1625,11948864217,0.1625
TGT,Target Corporation,Discount Stores,Consumer Defensive,2022,89790013523,12171000000,631000000,25000000,0.1625,12719689697,0.1417
TGT,Target Corporation,Discount Stores,Consumer Defensive,2021,75616798843,,631000000,37000000,0.1625,12396279812,0.1639
TEL,TE Connectivity plc,Electronic Components,Technology,2024,44072704342,5511000000,5801000000,1174000000,0.1625,7399714456,0.1679
TEL,TE Connectivity plc,Electronic Components,Technology,2023,35930309195,5017000000,5463000000,1175000000,0.1625,6102087744,0.1698
TEL,TE Connectivity plc,Electronic Components,Technology,2022,32823003117,4351000000,5258000000,1288000000,0.1625,5690425507,0.1734
TEL,TE Connectivity plc,Electronic Components,Technology,2021,39894477889,3609000000,5590000000,1549000000,0.1625,7056477657,0.1769
TEL,TE Connectivity plc,Electronic Components,Technology,2020,27221541218,,,,0.1625,4423500448,0.1625
TDY,Teledyne Technologies Incorporated,Scientific & Technical Instruments,Technology,2024,21819030513,-448000000,7990500000,2012900000,0.1625,5243944958,0.2403
TDY,Teledyne Technologies Incorporated,Scientific & Technical Instruments,Technology,2023,20645656751,-1055100000,8002800000,2278100000,0.1625,5197019222,0.2517
TDY,Teledyne Technologies Incorporated,Scientific & Technical Instruments,Technology,2022,18696282762,-2140700000,7873000000,2440600000,0.1625,5061969699,0.2707
TDY,Teledyne Technologies Incorporated,Scientific & Technical Instruments,Technology,2021,20522005354,-3106300000,7986700000,2741600000,0.1625,5582948370,0.272
TDY,Teledyne Technologies Incorporated,Scientific & Technical Instruments,Technology,2020,17959260554,,,,0.1625,2918379840,0.1625
TER,"Teradyne, Inc.",Semiconductor Equipment & Materials,Technology,2024,20709251290,2408000000,395367000,15927000,0.1625,3040788610,0.1468
TER,"Teradyne, Inc.",Semiconductor Equipment & Materials,Technology,2023,17195510855,2074841000,415652000,35404000,0.1625,2530405451,0.1472
TER,"Teradyne, Inc.",Semiconductor Equipment & Materials,Technology,2022,13807844628,1994621000,403195000,53478000,0.1625,1993858202,0.1444
TER,"Teradyne, Inc.",Semiconductor Equipment & Materials,Technology,2021,26420891580,2062297000,426024000,75635000,0.1625,4039791207,0.1529
TER,"Teradyne, Inc.",Semiconductor Equipment & Materials,Technology,2020,18899376658,,,,0.1625,3071148707,0.1625
TSLA,"Tesla, Inc.",Auto Manufacturers,Consumer Cyclical,2024,1.34E+12,72454000000,244000000,982000000,0.1625,2.05928E+11,0.1539
TSLA,"Tesla, Inc.",Auto Manufacturers,Consumer Cyclical,2023,8.02E+11,63247000000,253000000,109000000,0.1625,1.20042E+11,0.1498
TSLA,"Tesla, Inc.",Auto Manufacturers,Consumer Cyclical,2022,3.69E+11,45499000000,194000000,205000000,0.1625,52653650487,0.1426
TSLA,"Tesla, Inc.",Auto Manufacturers,Consumer Cyclical,2021,1.19E+12,30066000000,200000000,1317000000,0.1625,1.88134E+11,0.1586
TSLA,"Tesla, Inc.",Auto Manufacturers,Consumer Cyclical,2020,7.42E+11,,,,0.1625,1.20562E+11,0.1625
TXN,Texas Instruments Incorporated,Semiconductors,Technology,2024,1.71E+11,12284000000,4362000000,257000000,0.1625,26540165983,0.1552
TXN,Texas Instruments Incorporated,Semiconductors,Technology,2023,1.49E+11,12312000000,4362000000,223000000,0.1625,22896854193,0.1541
TXN,Texas Instruments Incorporated,Semiconductors,Technology,2022,1.40E+11,10063000000,4362000000,152000000,0.1625,21873488830,0.1561
TXN,Texas Instruments Incorporated,Semiconductors,Technology,2021,1.58E+11,8886000000,4362000000,85000000,0.1625,24903970949,0.1579
TXN,Texas Instruments Incorporated,Semiconductors,Technology,2020,1.31E+11,,,,0.1625,21342965882,0.1625
TPL,Texas Pacific Land Corporation,Oil & Gas E&P,Energy,2024,26466537523,1097277000,,35188000,0.1625,4128222885,0.156
TPL,Texas Pacific Land Corporation,Oil & Gas E&P,Energy,2023,11996068098,1022171000,,21025000,0.1625,1786674841,0.1489
TPL,Texas Pacific Land Corporation,Oil & Gas E&P,Energy,2022,16938894612,,,,0.1625,2752570375,0.1625
TPL,Texas Pacific Land Corporation,Oil & Gas E&P,Energy,2021,9242836351,,,,0.1625,1501960907,0.1625
TPL,Texas Pacific Land Corporation,Oil & Gas E&P,Energy,2020,5194324697,,,,0.1625,844077763.3,0.1625
TXT,Textron Inc.,Aerospace & Defense,Industrials,2024,13895592929,4916000000,2288000000,,0.1625,1830983851,0.1318
TXT,Textron Inc.,Aerospace & Defense,Industrials,2023,14517117379,4692000000,2295000000,,0.1625,1969519074,0.1357
TXT,Textron Inc.,Aerospace & Defense,Industrials,2022,12805961201,4830000000,2283000000,,0.1625,1667081195,0.1302
TXT,Textron Inc.,Aerospace & Defense,Industrials,2021,13964049327,4666000000,2149000000,,0.1625,1860145516,0.1332
TMO,Thermo Fisher Scientific Inc.,Diagnostics & Research,Healthcare,2024,1.98E+11,-11714000000,45853000000,15533000000,0.1625,44005088442,0.2226
TMO,Thermo Fisher Scientific Inc.,Diagnostics & Research,Healthcare,2023,2.01E+11,-13848000000,44020000000,16670000000,0.1625,44710230163,0.2229
TMO,Thermo Fisher Scientific Inc.,Diagnostics & Research,Healthcare,2022,2.07E+11,-14490000000,41196000000,17442000000,0.1625,45509719804,0.2199
TMO,Thermo Fisher Scientific Inc.,Diagnostics & Research,Healthcare,2021,2.45E+11,-21060000000,41924000000,20113000000,0.1625,53241638017,0.2177
TJX,"The TJX Companies, Inc.",Apparel Retail,Consumer Cyclical,2024,1.07E+11,7207000000,95000000,,0.1625,16182209211,0.1517
TJX,"The TJX Companies, Inc.",Apparel Retail,Consumer Cyclical,2023,88798073555,6267000000,97000000,,0.1625,13427061953,0.1512
TJX,"The TJX Companies, Inc.",Apparel Retail,Consumer Cyclical,2022,75636936606,5906000000,97000000,,0.1625,11347039698,0.15
TJX,"The TJX Companies, Inc.",Apparel Retail,Consumer Cyclical,2021,68898070859,5733686000,98998000,,0.1625,10280299715,0.1492
TKO,"TKO Group Holdings, Inc.",Entertainment,Communication Services,2024,11649301289,-2209157000,7664219000,3263469000,0.1625,4027748772,0.3458
TKO,"TKO Group Holdings, Inc.",Entertainment,Communication Services,2023,6533658513,-2379602000,7666485000,3563663000,0.1625,3273303883,0.501
TKO,"TKO Group Holdings, Inc.",Entertainment,Communication Services,2022,5374046383,-2499580000,2602639000,475765000,0.1625,1779704937,0.3312
TKO,"TKO Group Holdings, Inc.",Entertainment,Communication Services,2021,3831790188,-1866393000,2602639000,522346000,0.1625,1433764830,0.3742
TSCO,Tractor Supply Company,Specialty Retail,Consumer Cyclical,2024,28239296723,2000814000,246419000,23101000,0.1625,4307550443,0.1525
TSCO,Tractor Supply Company,Specialty Retail,Consumer Cyclical,2023,21932877741,1880242000,246419000,23101000,0.1625,3302350308,0.1506
TSCO,Tractor Supply Company,Specialty Retail,Consumer Cyclical,2022,22436077930,1789154000,230161000,23101000,0.1625,3396280214,0.1514
TSCO,Tractor Supply Company,Specialty Retail,Consumer Cyclical,2021,22812356338,1947145000,32419000,23101000,0.1625,3399618842,0.149
TSCO,Tractor Supply Company,Specialty Retail,Consumer Cyclical,2020,13485526684,,,,0.1625,2191398086,0.1625
TT,Trane Technologies plc,Building Products & Equipment,Industrials,2024,83986888671,-1949200000,6127900000,3308200000,0.1625,15497980659,0.1845
TT,Trane Technologies plc,Building Products & Equipment,Industrials,2023,53768972906,-2518100000,6095300000,3439800000,0.1625,10696103097,0.1989
TT,Trane Technologies plc,Building Products & Equipment,Industrials,2022,37302985211,-2662500000,5503700000,3264000000,0.1625,7919142597,0.2123
TT,Trane Technologies plc,Building Products & Equipment,Industrials,2021,42951286052,-2537300000,5504800000,3305600000,0.1625,8823585234,0.2054
TT,Trane Technologies plc,Building Products & Equipment,Industrials,2020,30638596606,,,,0.1625,4978771948,0.1625
TDG,TransDigm Group Incorporated,Aerospace & Defense,Industrials,2024,75591607093,-20148000000,10419000000,3446000000,0.1625,17810748653,0.2356
TDG,TransDigm Group Incorporated,Aerospace & Defense,Industrials,2023,42881838356,-13713000000,8988000000,2747000000,0.1625,11103598733,0.2589
TDG,TransDigm Group Incorporated,Aerospace & Defense,Industrials,2022,27555088021,-15157000000,8641000000,2750000000,0.1625,8791751803,0.3191
TDG,TransDigm Group Incorporated,Aerospace & Defense,Industrials,2021,31910363647,-14269000000,8568000000,2791000000,0.1625,9349984093,0.293
TDG,TransDigm Group Incorporated,Aerospace & Defense,Industrials,2020,24282836938,,,,0.1625,3945961002,0.1625
TRV,"The Travelers Companies, Inc.",Insurance - Property & Casualty,Financial Services,2024,54534484357,23271000000,4233000000,360000000,0.1625,5826678708,0.1068
TRV,"The Travelers Companies, Inc.",Insurance - Property & Casualty,Financial Services,2023,42161155617,20668000000,3976000000,277000000,0.1625,4183750288,0.0992
TRV,"The Travelers Companies, Inc.",Insurance - Property & Casualty,Financial Services,2022,40826275020,17321000000,3952000000,287000000,0.1625,4508444691,0.1104
TRV,"The Travelers Companies, Inc.",Insurance - Property & Casualty,Financial Services,2021,33313285264,24573000000,4008000000,306000000,0.1625,2121321355,0.0637
TRV,"The Travelers Companies, Inc.",Insurance - Property & Casualty,Financial Services,2020,28752533105,,,,0.1625,4672286630,0.1625
TRMB,Trimble Inc.,Scientific & Technical Instruments,Technology,2023,12900919946,-2094000000,5350600000,1243500000,0.1625,3508215741,0.2719
TRMB,Trimble Inc.,Scientific & Technical Instruments,Technology,2022,12290419325,-585800000,4137900000,498100000,0.1625,2845735640,0.2315
TRMB,Trimble Inc.,Scientific & Technical Instruments,Technology,2021,21428146903,-543400000,3981500000,506600000,0.1625,4299692622,0.2007
TRMB,Trimble Inc.,Scientific & Technical Instruments,Technology,2020,16300433676,-858000000,3876500000,580100000,0.1625,3512442972,0.2155
TFC,Truist Financial Corporation,Banks - Regional,Financial Services,2024,56331766321,41296000000,17125000000,5258000000,0.1625,6080549527,0.1079
TFC,Truist Financial Corporation,Banks - Regional,Financial Services,2023,45453689112,36810000000,17156000000,5287000000,0.1625,5051586981,0.1111
TFC,Truist Financial Corporation,Banks - Regional,Financial Services,2022,49880008710,26094000000,27013000000,7430000000,0.1625,9462213915,0.1897
TFC,Truist Financial Corporation,Banks - Regional,Financial Services,2021,65679345575,37132000000,26098000000,6041000000,0.1625,9861531156,0.1501
TFC,Truist Financial Corporation,Banks - Regional,Financial Services,2020,50728881504,,,,0.1625,8243443244,0.1625
TYL,"Tyler Technologies, Inc.",Software - Application,Technology,2024,25105714625,-51314000,2531653000,908083000,0.1625,4646974252,0.1851
TYL,"Tyler Technologies, Inc.",Software - Application,Technology,2023,17765523268,-590108000,2532109000,995994000,0.1625,3556106819,0.2002
TYL,"Tyler Technologies, Inc.",Software - Application,Technology,2022,13820335138,-915272000,2489308000,1050353000,0.1625,2969731072,0.2149
TYL,"Tyler Technologies, Inc.",Software - Application,Technology,2021,22900811985,-1116624000,2359674000,1080982000,0.1625,4461939948,0.1948
